Date,Days_Since_Start,Smartphone_Users_Millions,Data_Consumption_PB
2024-10-04,3929,261.98,281.01
2024-10-05,3930,258.51,265.56
2024-10-06,3931,255.43,282.83
2024-10-07,3932,259.9,282.48
2024-10-08,3933,257.05,280.08
2024-10-09,3934,259.82,275.44
2024-10-10,3935,258.73,286.78
2024-10-11,3936,261.49,277.81
2024-10-12,3937,259.95,289.51
2024-10-13,3938,258.3,283.21
2024-10-14,3939,261.84,285.23
2024-10-15,3940,264.41,274.88
2024-10-16,3941,258.05,288.65
2024-10-17,3942,261.24,296.51
2024-10-18,3943,259.86,285.57
2024-10-19,3944,260.03,281.27
2024-10-20,3945,256.73,290.46
2024-10-21,3946,257.26,292.57
2024-10-22,3947,261.98,284.37
2024-10-23,3948,259.51,313.62
2024-10-24,3949,258.18,297.84
2024-10-25,3950,262.78,304.16
2024-10-26,3951,261.66,292.6
2024-10-27,3952,260.72,291.7
2024-10-28,3953,257.37,275.38
2024-10-29,3954,259.29,284.1
2024-10-30,3955,262.22,289.55
2024-10-31,3956,255.35,290.38
2024-11-01,3957,256.23,279.28
2024-11-02,3958,257.8,277.18
2024-11-03,3959,261.3,299.88
2024-11-04,3960,259.86,288.29
2024-11-05,3961,260.35,296.96
2024-11-06,3962,259.82,288.29
2024-11-07,3963,259.66,281.09
2024-11-08,3964,261.84,288.69
2024-11-09,3965,266.59,268.47
2024-11-10,3966,260.43,297.44
2024-11-11,3967,262.1,294.65
2024-11-12,3968,258.67,297.98
2024-11-13,3969,262.71,287.49
2024-11-14,3970,259.76,306.84
2024-11-15,3971,259.94,299.58
2024-11-16,3972,258.69,269.16
2024-11-17,3973,258.11,268.54
2024-11-18,3974,258.56,288.97
2024-11-19,3975,257.72,272.08
2024-11-20,3976,257.11,283.83
2024-11-21,3977,263.33,288.54
2024-11-22,3978,260.58,285.01
2024-11-23,3979,261.67,303.83
2024-11-24,3980,260.73,293.9
2024-11-25,3981,256.92,291.57
2024-11-26,3982,259.82,289.9
2024-11-27,3983,258.01,315.56
2024-11-28,3984,258.2,299.42
2024-11-29,3985,259.58,280.61
2024-11-30,3986,260.15,293.46
2024-12-01,3987,260.02,280.52
2024-12-02,3988,260.1,286.2
2024-12-03,3989,259.29,286.44
2024-12-04,3990,259.94,274.09
2024-12-05,3991,262.37,271.38
2024-12-06,3992,264.25,279.29
2024-12-07,3993,262.15,295.06
2024-12-08,3994,259.5,259.98
2024-12-09,3995,260.73,294.51
2024-12-10,3996,261.87,268.42
2024-12-11,3997,261.98,281.71
2024-12-12,3998,262.43,284.62
2024-12-13,3999,262.48,297.33
