Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
35,Male,0,4.52979,5.90281984,9.89496,4.863331129,Technology,INTP
21,Female,1,8.9714,4.2837259,2.85365,3.176439234,Arts,ENFP
30,Female,1,2.13868,5.442390317,0.76774,4.664168118,Others,INFP
30,Male,0,6.57774,5.407297492,0.16352,3.903224328,Arts,ENFP
35,Female,1,9.97571,5.908034661,2.60854,3.681573484,Unknown,ENFP
29,Male,0,5.5911,5.709142373,9.77463,5.368101495,Others,INTP
23,Male,1,8.88503,4.753080446,7.07959,3.289043482,Unknown,ENTP
36,Female,0,3.25614,4.617047834,4.08607,3.627863176,Others,ENFP
26,Female,0,2.57752,6.118618737,0.18039,2.867916489,Arts,ISFP
24,Male,1,9.58201,5.182306737,3.0047,1.765650014,Unknown,ENFP
27,Male,0,9.13734,5.446429193,8.1157,5.267602996,Unknown,ENTP
21,Male,0,2.44492,4.231707447,2.29459,5.602779656,Unknown,INFP
20,Female,0,7.41232,5.193633447,9.55694,4.526423592,Others,ENTP
24,Male,1,7.54918,5.916632052,5.98349,4.723027459,Unknown,ENFP
20,Female,0,4.14344,5.747736853,0.29834,5.052195947,Unknown,ENFP
36,Female,1,5.05659,7.246890946,3.56575,5.796507936,Technology,ESFP
25,Male,1,3.17601,6.123256676,3.29616,5.603391271,Others,ISFP
35,Female,0,3.84145,5.212735867,5.32656,6.30306326,Arts,INTJ
27,Male,0,7.90219,5.051710223,9.01035,4.048439126,Others,ENTP
23,Male,1,3.59567,6.088974047,3.20125,5.891297711,Unknown,INFP
25,Male,1,7.17932,3.299906058,4.41375,5.967095365,Sports,ENFP
31,Male,1,0.76716,3.933378344,5.89072,7.577805375,Technology,INFP
22,Male,1,7.72896,4.298243437,1.1789,5.627841247,Arts,ENFP
22,Male,1,0.592,6.190272793,0.64313,4.959341022,Unknown,INFP
24,Male,1,9.60271,5.603451409,1.16758,6.233742961,Sports,ENFP
21,Male,1,9.40182,5.233320706,8.05459,3.522525116,Sports,ENTP
19,Female,1,9.72334,6.095910736,1.80688,2.091310765,Unknown,ENFP
28,Female,1,1.10884,3.97189578,7.52691,4.268274461,Arts,INTP
25,Male,1,5.60761,4.226740664,0.14914,4.833337102,Unknown,ENFP
26,Male,1,8.57875,5.412768975,9.50937,3.192334752,Unknown,ENTP
23,Female,0,9.64652,5.228706342,6.99773,2.4095345,Technology,ENTP
39,Male,1,0.33496,1.157049068,9.72666,3.774739149,Unknown,INTP
19,Male,0,5.36428,6.151795184,7.37917,6.097754883,Unknown,ENTJ
21,Male,1,5.28761,6.813122756,9.09728,3.71487603,Technology,INTP
23,Male,1,2.40159,3.876753789,1.69097,4.618915508,Others,INFP
25,Male,0,2.80265,5.215702781,1.36793,1.787433859,Unknown,INFP
30,Female,0,3.33481,5.52433772,0.81461,2.134883506,Others,INFP
20,Male,0,0.57935,4.83546718,0.4426,4.7986577,Unknown,INFP
27,Female,1,4.73665,5.960803679,2.47519,4.105270837,Unknown,ENFP
21,Male,1,0.93722,3.473320554,0.44483,3.198131603,Arts,INFP
27,Female,1,5.6381,5.324079961,7.43991,7.567999009,Arts,ENTP
28,Female,1,1.76039,7.526177525,8.86576,6.12511486,Others,ISTP
29,Male,1,5.11828,3.650621875,0.99629,6.305008059,Others,ENFP
25,Female,1,1.46165,5.747714233,3.60683,3.701359558,Unknown,INFP
26,Male,1,3.80056,6.065889389,8.52568,4.140875792,Arts,INTP
24,Female,0,1.8392,4.83516344,1.5412,6.213115448,Arts,INFJ
25,Female,1,2.45782,6.777664783,6.36268,5.711123658,Unknown,ISTP
25,Female,1,5.94677,4.548959609,6.54416,4.545832461,Others,ENTP
36,Male,1,9.47574,6.170955904,5.09547,1.510433369,Others,ESFP
24,Female,1,8.5373,4.645022227,5.85701,0.883309081,Technology,ENTP
24,Male,0,6.08465,7.262619447,7.36128,1.772886409,Others,ENTP
34,Female,1,3.53017,1.934581558,9.38289,5.548086174,Unknown,INTP
22,Male,1,7.16256,6.193889102,5.28248,4.685796833,Unknown,ENFP
25,Male,0,2.95388,5.298061249,7.37633,5.387090318,Sports,INTJ
24,Female,0,6.69187,4.19369663,7.26655,5.836041667,Others,ENTP
26,Female,0,2.50575,5.099290534,9.35787,3.306911255,Technology,INTP
22,Male,0,9.43443,6.28924599,0.35146,2.295953914,Arts,ENFP
25,Male,0,5.83567,5.622824674,0.05422,5.510028766,Technology,ENFP
26,Female,0,9.5724,6.194207195,1.30074,5.393914507,Unknown,ESFP
25,Male,1,6.64222,4.346116434,5.20074,6.814770005,Technology,ENFP
21,Male,1,2.60783,3.869167991,5.79815,5.098051526,Unknown,INFP
21,Female,1,0.24718,3.876930754,8.21451,4.818709392,Technology,INTP
28,Female,0,7.04957,3.7334607,0.32243,3.429256693,Arts,ENFP
36,Male,0,9.82781,4.745102737,0.70624,4.100561694,Unknown,ENFP
22,Male,0,0.05605,4.788383458,6.41961,4.726979122,Others,INFP
24,Female,1,3.47838,3.460992104,6.92714,4.00846405,Unknown,INTP
27,Female,0,5.23661,6.210091274,7.70476,3.553861467,Others,ESTP
28,Male,1,5.19335,4.147220352,5.24731,5.069834106,Arts,ENFP
26,Female,1,0.01106,6.866997404,4.74588,3.287914802,Unknown,ISFP
24,Female,0,4.32761,5.764851887,1.20295,6.908805134,Unknown,INFJ
27,Male,1,3.7229,6.345629175,8.97378,6.159931183,Arts,ISTP
34,Male,0,5.1586,5.647098647,7.93359,5.352603731,Others,ENTP
25,Male,1,1.73742,3.582057671,1.51538,4.245842137,Unknown,INFP
28,Male,0,5.2493,4.098530412,4.47874,4.422834054,Unknown,ENFP
26,Female,0,8.08519,4.499152093,4.27677,2.99151119,Others,ENFP
30,Male,1,5.67247,5.846878772,9.97,3.106687207,Unknown,ENTP
23,Female,1,5.75717,3.142428201,2.77389,2.358265516,Unknown,ENFP
27,Male,0,6.76569,2.662681856,2.0723,4.332530303,Technology,ENFP
25,Male,0,3.62344,4.998561769,4.0698,4.273887933,Others,INFP
20,Female,0,1.27314,4.582254156,3.74938,4.602163748,Arts,INFP
31,Female,0,5.1402,5.84352035,8.99804,5.528538819,Sports,ENTJ
24,Female,1,8.94173,6.102967345,6.25845,0.897218829,Arts,ESTP
19,Female,0,2.87429,5.066808176,0.67107,6.542418223,Arts,INFJ
22,Male,0,6.96698,5.057780018,9.27869,6.153377761,Arts,ENTJ
20,Male,0,9.67729,4.514646144,9.55707,5.103544668,Unknown,ENTP
27,Male,1,6.23125,4.905887827,9.6454,4.885078134,Technology,ENTP
25,Female,1,1.12205,3.167101401,6.76272,5.122952598,Unknown,INTP
28,Female,0,7.48184,5.858393689,8.86353,5.082483165,Arts,ENTP
22,Male,1,6.33556,3.4491605,8.6049,3.660784353,Arts,ENTP
23,Male,0,0.0205,5.873859001,2.09897,4.859414754,Unknown,INFP
25,Female,1,9.35624,5.612079849,8.11474,4.147278234,Unknown,ENTP
24,Female,1,2.10816,4.096081026,3.19796,4.806585376,Unknown,INFP
36,Male,1,7.26546,2.912761168,4.04197,5.821859218,Technology,ENFP
24,Female,0,9.39037,7.70110268,9.37634,2.571193238,Arts,ENTP
20,Female,1,9.09615,5.599280699,5.61473,3.135605534,Unknown,ENTP
23,Male,1,3.95214,5.160325736,1.24785,2.049113406,Arts,ENFP
31,Male,0,9.31417,5.672793476,2.7815,5.348661691,Technology,ENFP
31,Female,1,2.71925,5.735132948,0.58577,5.941621191,Technology,INFP
22,Female,0,4.41426,5.036865833,9.34273,5.706561371,Unknown,ENTP
20,Male,0,6.18336,7.364829164,9.45923,3.763406866,Unknown,ENTP
25,Female,1,6.79097,4.873784531,4.82567,2.977312016,Sports,ENFP
26,Male,0,9.91764,6.859920428,7.61613,4.145635029,Sports,ENTP
32,Male,1,2.24029,7.258956082,6.04078,4.745529087,Arts,ISTP
27,Male,0,0.08011,7.040220175,1.38085,1.756181543,Technology,ISFP
19,Male,1,7.27313,3.381886978,6.03283,4.782063327,Others,ENFP
32,Male,0,6.0514,4.011153612,6.47502,5.634956952,Technology,ENFP
21,Male,0,1.19921,2.814558136,6.88217,5.436841926,Unknown,INTP
31,Male,0,5.4576,6.404572548,1.17563,6.790714577,Arts,ISFJ
29,Female,1,4.46283,4.804441789,9.3817,5.339271597,Unknown,ENTP
23,Male,1,9.21431,5.632833649,3.31376,5.115428308,Arts,ENFP
21,Female,1,1.49139,6.290797002,9.07204,6.862192903,Technology,INTP
21,Male,0,8.93994,5.606335584,5.31283,6.132995449,Technology,ENFJ
31,Female,1,2.50357,3.901577945,7.72919,2.398468448,Technology,INTP
25,Female,0,2.36282,3.691827104,6.12739,4.861132075,Arts,INTP
33,Female,0,8.70194,5.221225816,7.18321,6.186969826,Unknown,ENTJ
22,Male,0,2.10559,5.300577864,4.47534,2.352002989,Unknown,INFP
20,Female,1,2.18999,4.098760001,9.62829,5.870408858,Others,INTP
21,Female,0,8.10977,5.24254705,9.54643,4.875761929,Technology,ENTP
27,Female,0,1.01353,5.013649762,0.60922,4.223610817,Others,INFP
20,Female,0,7.63626,4.634491141,8.33353,2.327789314,Technology,ENTP
30,Female,1,5.35876,5.971595882,5.00514,2.031577264,Arts,ENTP
27,Female,1,6.7637,4.767202234,7.52248,3.380253541,Technology,ENTP
28,Female,0,6.07658,4.994214067,4.64967,5.494458439,Unknown,ENFP
28,Male,0,2.67409,5.998252313,5.51936,4.358328124,Arts,INTP
23,Male,0,7.53683,6.770185685,6.42406,4.348108473,Others,ENFP
25,Male,0,0.14383,3.298082547,4.56475,5.620918939,Arts,INFP
31,Female,0,6.00668,5.780117631,8.02151,0,Unknown,ENTP
29,Female,1,8.89694,5.318554574,9.41128,4.697562842,Technology,ENTP
32,Male,0,7.31283,4.046548835,9.07428,4.382466853,Arts,ENTP
23,Female,1,5.81009,0.815720302,9.38347,3.544553741,Unknown,ENTP
32,Male,1,4.40087,2.144660282,3.46198,5.341376605,Unknown,INFP
24,Female,0,4.11718,6.788755572,2.27118,4.389011156,Arts,INFP
25,Female,0,9.49336,4.183762605,8.63424,1.863863823,Others,ENTP
26,Male,0,1.13604,7.246104517,4.14905,3.897762611,Arts,ISFP
24,Male,1,9.76275,5.128501155,9.09403,2.678023058,Unknown,ENTP
28,Female,0,0.75772,7.146725861,1.56043,3.830599109,Technology,ISFP
27,Female,1,1.79804,4.374857455,5.11274,5.674502374,Sports,INFP
32,Male,1,8.79783,5.651897635,7.52972,6.644683079,Unknown,ENTP
33,Male,0,0.0099,4.079032096,1.58374,4.090578939,Arts,INFP
22,Male,1,3.13648,4.658332151,0.50059,4.637211056,Sports,INFP
33,Female,0,3.63955,5.135553822,3.68139,5.960076857,Technology,ENFP
25,Female,0,5.59016,3.181392282,3.62621,5.422737022,Technology,ENFP
21,Female,0,5.62896,5.249302597,0.43493,6.147178593,Technology,ENFJ
29,Female,0,5.27193,5.335135052,5.72029,4.658024695,Arts,ENTP
25,Female,1,5.75053,5.883602626,9.69929,4.588769097,Unknown,ENTP
22,Female,0,5.96198,2.555561206,7.0339,4.699782184,Sports,ENTP
25,Female,1,2.71878,3.884696873,8.74796,1.071956007,Technology,ENTP
24,Male,1,9.24967,4.284084958,9.10723,2.517199031,Others,ENTP
24,Female,1,5.09772,6.62129915,1.92306,4.312272402,Unknown,ENFP
29,Male,1,5.60392,3.442714751,3.84477,5.112501832,Unknown,ENFP
25,Female,0,9.36951,4.566264844,8.45748,1.773098249,Unknown,ENTP
22,Male,0,1.38755,5.977294524,8.07868,2.478585774,Sports,INTP
28,Male,1,8.24042,5.157593282,0.15047,3.43461126,Arts,ENFP
30,Male,1,8.17219,4.348458414,9.93785,5.879086317,Arts,ENTP
20,Female,0,7.60322,5.683337089,0.89382,4.821847379,Others,ENFP
29,Male,0,3.26214,4.562061237,8.39575,2.039249536,Technology,INTP
23,Female,0,5.59895,5.333080721,9.28042,3.221311977,Technology,ENTP
32,Male,0,9.84337,3.937265531,1.81922,4.252352687,Others,ENFP
24,Male,1,9.92926,5.531551781,9.96681,4.01542334,Others,ENTP
27,Female,0,4.24805,4.799286034,5.44109,4.998932722,Others,ENFP
29,Female,1,8.20695,5.662136932,1.0985,6.046642905,Arts,ENFP
22,Female,1,2.97577,6.538786965,0.92968,6.092063708,Unknown,INFP
34,Female,0,5.86713,5.032662282,5.52812,4.510123136,Arts,ENTP
30,Male,1,3.59077,5.166408298,7.92611,3.611067671,Technology,INTP
21,Female,1,0.07141,5.628067909,3.60897,6.549844696,Unknown,INFP
26,Male,0,2.803,6.358767507,8.26355,8.166846149,Arts,INTJ
20,Female,0,0.81351,5.115611015,4.93501,3.883082071,Sports,INFP
36,Male,0,5.29833,3.831614143,5.85787,3.906138771,Unknown,ENFP
26,Female,1,2.35318,6.275692909,5.16152,3.770294205,Sports,ISFP
28,Female,0,6.49277,2.211435104,6.55821,5.700348864,Sports,ENTJ
20,Male,0,5.85934,3.705140869,2.44662,6.078736785,Sports,ENFJ
32,Male,1,3.65039,4.323454408,6.65627,4.002859223,Technology,INTP
31,Male,0,3.98263,5.911798553,4.804,4.408795701,Unknown,INFP
27,Male,1,6.23146,4.404647525,8.77935,6.001906462,Unknown,ENTP
21,Male,1,7.07085,6.782766627,3.36686,5.056505908,Technology,ENFP
29,Female,0,0.08239,7.603136416,9.39823,2.89519934,Technology,ISTP
23,Male,0,7.69117,4.015023274,6.12701,2.613481036,Unknown,ENFP
25,Female,0,9.57177,5.337771853,5.37473,5.124393063,Unknown,ENFP
22,Female,1,9.31935,6.002058984,0.38511,5.14852031,Unknown,ENFP
28,Female,0,4.25448,3.220351836,7.45134,3.865161293,Unknown,ENTP
22,Female,0,2.38142,4.908135671,8.27355,4.303322178,Others,INTP
31,Female,1,7.66985,5.880436279,3.27758,3.49152969,Unknown,ENFP
22,Female,0,7.44707,2.361633876,1.70387,4.863367442,Arts,ENFP
26,Male,0,2.64416,5.855993461,8.24937,4.364074872,Arts,INTP
27,Male,1,9.9044,5.943410918,1.63176,3.195249732,Technology,ENFP
27,Male,0,0.44856,5.56699886,7.78064,5.16004163,Technology,INTP
23,Male,1,8.00603,2.65146837,1.78789,2.54432226,Sports,ENFP
26,Male,1,1.16491,6.144714213,9.58555,5.916387968,Arts,ISTP
26,Male,0,4.14922,5.474657349,9.18877,2.299813143,Technology,INTP
23,Male,1,9.09458,5.161378007,0.14681,3.494790533,Unknown,ENFP
24,Female,1,1.44031,5.864573025,7.21888,4.740676123,Technology,INTP
26,Male,0,7.88141,5.144651423,6.19752,4.282261506,Unknown,ENFP
31,Male,1,8.31406,4.733932232,3.28793,2.656704281,Unknown,ENFP
21,Male,0,5.66738,4.090532979,1.1445,3.643181073,Arts,ENFP
44,Male,0,1.91747,3.988578767,1.6678,4.176681758,Unknown,INFP
22,Male,0,0.31554,5.845697624,1.21771,4.424086992,Unknown,INFP
25,Female,0,6.65434,4.793005834,8.91251,4.508704121,Arts,ENTP
24,Male,0,3.07054,5.249270478,4.42599,3.121969475,Others,INFP
22,Female,1,5.41753,2.395377332,2.5155,3.15919113,Unknown,ENFP
19,Male,0,6.8127,5.769289809,6.01614,3.179392396,Sports,ENFP
21,Male,0,4.34812,4.211641204,8.61211,4.130185521,Others,INTP
30,Male,1,9.90251,5.16568832,6.28857,5.783733602,Unknown,ENFP
33,Female,1,8.53858,2.244465734,9.19107,2.307341581,Technology,ENTP
22,Male,0,5.41831,3.131072824,8.76826,4.439469945,Sports,INTP
22,Female,0,1.02114,4.82155694,0.07282,5.408250982,Unknown,INFP
21,Male,0,1.7601,5.773105988,1.5744,5.045502775,Arts,INFP
21,Female,1,4.45448,2.487496804,9.1897,5.51034759,Arts,INTP
24,Male,0,3.37895,5.271082667,6.43996,5.218670076,Unknown,INFP
26,Male,0,5.45365,6.309136203,4.41194,6.313796611,Arts,ESFJ
20,Male,1,6.28108,4.014561716,1.56243,4.880784514,Unknown,ENFP
23,Male,0,5.08403,6.030009767,0.54793,4.736111292,Technology,INFP
20,Male,0,1.33046,4.757773752,8.69238,4.26402262,Sports,INTP
24,Female,1,3.38637,2.765039059,7.3694,4.998794331,Unknown,ENTP
29,Male,0,1.12368,3.942370244,5.44591,1.830475743,Unknown,INFP
28,Female,0,3.49785,4.675625756,1.03603,1.499584497,Others,ENFP
27,Female,1,3.38016,3.90747253,7.07877,0.936633276,Others,INTP
29,Male,1,9.69999,4.686730822,3.00343,4.744913818,Unknown,ENFP
24,Male,1,7.17013,5.200560134,7.62,4.75958748,Unknown,ENTP
25,Female,1,9.58477,5.376149619,2.64772,6.074978003,Unknown,ENFP
27,Male,1,8.56383,5.585373853,7.94415,3.499702514,Technology,ENTP
22,Male,0,9.94948,2.985614897,8.26107,5.681671593,Technology,ENTP
24,Male,0,1.00609,5.016569342,1.28722,5.083720791,Technology,INFP
27,Female,0,5.4108,5.754714104,5.06788,3.183198835,Sports,ENFP
30,Female,1,6.81299,5.547305711,8.13565,4.282980181,Technology,ENTP
22,Female,1,8.26955,4.449944565,1.11046,3.191342937,Others,ENFP
25,Male,0,7.73618,2.540188454,6.50389,3.527233671,Technology,ENTP
22,Male,0,7.47002,3.326673665,4.21623,7.047104206,Technology,ENFJ
27,Male,0,4.84521,4.425874781,9.29481,3.765565888,Technology,ENTP
27,Male,0,8.55464,5.827017782,0.56675,2.495225868,Arts,ENFP
24,Female,1,5.09848,4.522967823,1.83784,6.54459593,Sports,ENFP
29,Female,0,8.31272,5.103381629,2.77178,3.199901118,Others,ENFP
26,Male,0,3.21492,4.357021847,5.0516,3.940402277,Unknown,INFP
25,Male,1,5.84884,6.591217702,1.23862,5.360867061,Technology,ESFP
31,Female,0,4.59517,4.68627776,3.91059,4.923068315,Unknown,INFP
22,Female,0,1.88662,6.151879387,7.94519,3.589433169,Others,INTP
25,Male,0,4.98144,5.111200965,1.16564,5.476151547,Arts,ENFP
26,Male,0,3.5852,4.511691456,6.65569,3.909515116,Arts,INTP
23,Female,0,7.53141,5.764337039,9.43961,4.002126283,Others,ENTP
25,Male,0,7.2367,5.207286761,1.06329,5.956333026,Others,ENFP
21,Female,0,3.25081,5.859409797,0.67821,4.021317151,Sports,ENFP
21,Male,0,6.93694,6.225279819,4.41179,4.968311315,Others,ENFP
21,Female,1,3.48797,5.205608999,0.69203,2.871904198,Sports,INFP
32,Female,1,7.56246,6.048843682,9.17986,0.509773929,Others,ENTP
22,Male,1,0.65548,6.0798853,2.88553,5.710100387,Technology,INFP
25,Male,0,8.60488,5.608173234,5.32684,5.663641687,Sports,ENFJ
24,Female,0,5.86459,5.06355092,2.12532,5.307268741,Unknown,ENFP
25,Male,0,1.73109,2.57796079,5.8402,4.595714356,Arts,INTP
25,Female,1,3.27602,4.93936318,3.78981,1.321943531,Arts,INFP
24,Male,0,6.08693,5.439381497,0.87851,4.521316777,Sports,ENFP
28,Female,0,5.15267,3.732110214,8.2118,2.453378175,Unknown,ENTP
28,Male,0,2.50254,3.013404622,2.15131,5.659873884,Unknown,INFP
20,Female,0,2.26131,4.034594951,5.26661,4.362246406,Technology,INFP
21,Male,0,4.74748,5.295779612,2.14471,5.784437985,Technology,ENFP
18,Female,0,5.66107,5.702620634,4.07938,6.259099443,Technology,ENFJ
31,Male,1,3.22809,4.842029227,0.75167,5.699840483,Unknown,INFP
29,Male,1,7.75657,5.44549899,8.03766,6.596496433,Unknown,ENTP
31,Male,0,1.45381,4.739455723,2.29607,4.674881953,Unknown,INFP
23,Female,1,7.92493,5.061261588,2.39842,4.618354618,Arts,ENFP
27,Male,0,1.52835,3.496688538,2.6541,3.971820249,Sports,INFP
24,Male,0,9.65143,4.596958825,0.22826,6.585485253,Arts,ENFJ
22,Female,1,3.37423,4.382007405,0.39165,2.8431848,Arts,INFP
26,Male,1,3.20007,6.771239017,1.11395,4.967321601,Unknown,ISFP
18,Male,0,5.98239,6.979482269,5.45674,4.082121618,Technology,ENFP
28,Female,0,7.21924,6.018078843,1.11423,6.427516157,Technology,ENFJ
22,Female,0,7.63679,6.325964584,4.17605,7.436725569,Others,ENFJ
23,Male,1,1.59799,5.00878468,9.53745,6.048952702,Others,INTP
27,Male,0,7.22227,4.193757744,7.34612,2.15606773,Technology,ENTP
34,Female,0,2.38174,4.932263325,0.13546,4.756292281,Unknown,INFP
21,Female,0,4.7438,4.6105463,0.94633,5.728495407,Unknown,ENFP
22,Male,0,9.97591,5.401835998,2.65415,5.797360014,Unknown,ENFP
38,Female,1,1.49762,3.204626052,7.04982,5.32911089,Arts,INTP
27,Female,1,5.68314,6.885897294,9.6,2.393633494,Arts,ESTP
25,Female,1,4.582,5.172659888,4.33087,4.334002736,Unknown,ENFP
22,Male,1,3.27577,5.983405504,0.15281,4.63467641,Arts,INFP
26,Female,0,6.64414,5.408406832,3.51592,5.149653898,Unknown,ENFP
33,Female,0,1.52539,4.677023179,3.73951,4.898337665,Unknown,INFP
33,Male,0,7.20876,7.009472062,6.71638,5.208582835,Unknown,ESTP
22,Male,0,8.81209,5.663984421,0.59973,5.541825271,Arts,ENFP
34,Male,1,8.25817,9.221160835,6.53154,4.611046115,Arts,ESTP
31,Male,0,9.2827,5.484519391,6.76299,5.526018521,Unknown,ENTP
23,Female,0,6.98611,2.855574988,4.48456,5.257628103,Others,ENFP
28,Male,0,4.78266,4.239098757,5.70763,6.694791414,Technology,INFJ
22,Female,0,1.1961,5.195495409,4.02204,2.755252111,Unknown,INFP
20,Female,1,0.60273,6.915702926,2.24023,5.952048487,Arts,INFP
26,Male,0,5.47674,6.33034956,9.11042,3.392368181,Unknown,ENTP
22,Female,1,9.35009,4.450359118,8.32295,2.834340728,Unknown,ENTP
30,Male,0,4.9056,5.95614245,5.47289,5.618704026,Unknown,ENFP
23,Male,0,8.21331,4.401004009,0.98698,4.776588109,Others,ENFP
28,Female,1,3.01247,4.429870362,6.53398,6.363773015,Arts,INTP
29,Female,1,2.71676,6.85116212,3.61389,2.775361914,Unknown,ESFP
22,Female,1,6.72171,3.525692983,2.75828,4.528845126,Arts,ENFP
27,Male,0,1.51183,5.305117156,9.95152,7.213469652,Others,INTJ
21,Male,1,9.58131,6.620529923,7.35984,6.215176288,Unknown,ENTP
34,Male,1,4.42901,4.463113566,1.5942,4.754773665,Others,INFP
24,Male,1,4.19743,6.369939381,3.53609,2.691446073,Sports,ESFP
26,Male,0,9.72639,3.250684269,0.70066,4.487260553,Others,ENFP
25,Female,0,6.68712,4.642280351,2.60651,4.263159772,Sports,ENFP
22,Male,0,6.22208,3.756927408,4.37075,2.955744413,Unknown,ENFP
30,Male,1,6.45041,5.620533461,3.42877,4.175686644,Others,ENFP
22,Male,0,1.68178,6.07182674,9.03335,5.871831301,Technology,INTP
37,Female,1,2.20473,5.203299215,9.40386,3.74001642,Arts,INTP
27,Male,1,3.26741,5.873018348,8.18254,1.141485777,Unknown,INTP
30,Male,1,4.72485,2.737515675,0.54728,6.437057568,Unknown,ENFP
37,Female,1,3.34756,4.96903192,1.93689,5.84589476,Unknown,INFP
24,Male,0,7.11838,5.443346524,9.6393,2.863736979,Unknown,ENTP
28,Female,1,9.04787,7.316527294,0.95498,5.044005627,Unknown,ESFP
42,Male,1,5.32324,4.833508769,4.25672,4.345069281,Unknown,ENFP
28,Male,1,3.39122,3.469048317,5.78324,4.250081536,Technology,INFP
25,Male,1,4.13277,3.004484655,8.80406,2.623235763,Unknown,ENTP
27,Male,1,2.89866,6.489320713,3.51751,6.261326266,Technology,ISFP
29,Male,0,4.01855,4.824559268,3.25367,5.527470062,Arts,ENFP
21,Female,0,5.33122,3.983507789,6.19599,4.586359755,Others,ENTP
27,Male,1,3.58895,2.914356762,1.63561,2.849752396,Unknown,INFP
21,Male,0,1.61185,5.792434775,7.0586,4.240110293,Others,INTP
25,Female,0,4.47055,4.90520831,4.31134,4.907115446,Others,ENFP
27,Female,1,4.23859,4.303338419,5.74179,6.053892245,Unknown,ENTP
21,Male,0,0.71259,2.103171796,3.47855,4.777017077,Unknown,INFP
18,Male,0,3.86823,5.299071626,2.97583,4.096538762,Sports,INFP
22,Male,1,4.3995,3.110583688,2.19589,3.44160427,Sports,INFP
26,Male,1,3.95933,5.835386287,7.15773,2.560657684,Technology,INTP
36,Female,1,2.39134,5.769061702,2.40391,6.163139513,Unknown,INFP
25,Male,1,3.03632,7.087948644,2.46252,4.564250673,Others,INFP
25,Male,0,3.97957,2.621306457,1.25407,4.38460105,Arts,INFP
28,Female,0,8.71894,5.139052504,5.93136,3.382579563,Arts,ENTP
28,Male,1,3.77297,4.482214381,3.74781,3.118552792,Sports,INFP
23,Female,1,1.80757,5.94561444,6.86571,4.873115064,Sports,INTP
24,Male,0,3.34291,5.212543784,5.67288,5.35768379,Unknown,INFP
20,Male,1,8.55302,4.061594952,6.85756,4.397495692,Arts,ENTP
26,Male,0,2.88371,5.81027303,0.69268,3.865472139,Unknown,INFP
26,Male,1,6.56781,3.606823026,9.35945,5.631667852,Others,ENTP
25,Female,1,7.45581,5.320437583,7.64191,5.325336661,Arts,ENTP
31,Female,1,0.69556,5.741658715,4.0462,2.963183462,Unknown,INFP
33,Male,1,0.06124,5.284105741,3.08458,3.045533647,Others,INFP
29,Male,1,6.03929,5.247335692,1.33761,4.6767002,Arts,ENFP
33,Male,1,1.25567,4.847712199,5.44824,4.250854469,Arts,INFP
